"","week","month","item_no","diff","type","total_sold"
"430",13,3,"10055.011625",-4.94625917389106,"Predicted",52.9462591738911
"431",14,4,"10055.011625",12.5302748512073,"Actual",60
"432",14,4,"10055.011625",12.5302748512073,"Predicted",47.4697251487927
"433",15,4,"10055.011625",-48.2115822278743,"Actual",0
"434",15,4,"10055.011625",-48.2115822278743,"Predicted",48.2115822278743
"435",16,4,"10055.011625",365.755330295208,"Actual",420
"436",16,4,"10055.011625",365.755330295208,"Predicted",54.2446697047922
"437",17,4,"10055.011625",-33.1729169626172,"Actual",18
"438",17,4,"10055.011625",-33.1729169626172,"Predicted",51.1729169626172
"439",18,5,"10055.011625",33.0405282568185,"Actual",84
"440",18,5,"10055.011625",33.0405282568185,"Predicted",50.9594717431815
"441",19,5,"10055.011625",-41.6325359623566,"Actual",12
"442",19,5,"10055.011625",-41.6325359623566,"Predicted",53.6325359623566
"443",20,5,"10055.011625",-41.2190773536648,"Actual",0
"444",20,5,"10055.011625",-41.2190773536648,"Predicted",41.2190773536648
"445",21,5,"10055.011625",-41.1867068398558,"Actual",0
"446",21,5,"10055.011625",-41.1867068398558,"Predicted",41.1867068398558
"447",22,5,"10055.011625",-4.02827955320614,"Actual",36
"448",22,5,"10055.011625",-4.02827955320614,"Predicted",40.0282795532061
"449",23,6,"10055.011625",-15.7277340980002,"Actual",24
"450",23,6,"10055.011625",-15.7277340980002,"Predicted",39.7277340980002
"451",24,6,"10055.011625",-39.5999258968234,"Actual",0
"452",24,6,"10055.011625",-39.5999258968234,"Predicted",39.5999258968234
"453",25,6,"10055.011625",-39.7672254209087,"Actual",0
"454",25,6,"10055.011625",-39.7672254209087,"Predicted",39.7672254209087
"455",26,6,"10055.011625",-38.999534753129,"Actual",0
"456",26,6,"10055.011625",-38.999534753129,"Predicted",38.999534753129
"457",27,7,"10055.011625",-20.4278648964877,"Actual",18
"458",27,7,"10055.011625",-20.4278648964877,"Predicted",38.4278648964877
"459",28,7,"10055.011625",43.5787903748647,"Actual",84
"460",28,7,"10055.011625",43.5787903748647,"Predicted",40.4212096251353
"461",29,7,"10055.011625",18.4361806413854,"Actual",60
"462",29,7,"10055.011625",18.4361806413854,"Predicted",41.5638193586146
"463",30,7,"10055.011625",-12.1118686870676,"Actual",30
"464",30,7,"10055.011625",-12.1118686870676,"Predicted",42.1118686870676
"465",31,7,"10055.011625",-41.9078016358882,"Actual",0
"466",31,7,"10055.011625",-41.9078016358882,"Predicted",41.9078016358882
"467",32,8,"10055.011625",-39.6084956894474,"Actual",0
"468",32,8,"10055.011625",-39.6084956894474,"Predicted",39.6084956894474
"469",33,8,"10055.011625",-38.2937071129969,"Actual",0
"470",33,8,"10055.011625",-38.2937071129969,"Predicted",38.2937071129969
"471",34,8,"10055.011625",-8.29370711299695,"Actual",30
"472",34,8,"10055.011625",-8.29370711299695,"Predicted",38.2937071129969
"473",35,8,"10055.011625",660.098376750444,"Actual",720
"474",35,8,"10055.011625",660.098376750444,"Predicted",59.9016232495559
"475",36,9,"10055.011625",-19.8686576544035,"Actual",36
"476",36,9,"10055.011625",-19.8686576544035,"Predicted",55.8686576544035
"477",37,9,"10055.011625",-55.2674541205782,"Actual",0
"478",37,9,"10055.011625",-55.2674541205782,"Predicted",55.2674541205782
"479",38,9,"10055.011625",-59.3972071959624,"Actual",0
"480",38,9,"10055.011625",-59.3972071959624,"Predicted",59.3972071959624
"481",39,9,"10055.011625",-38.0169371700769,"Actual",0
"482",39,9,"10055.011625",-38.0169371700769,"Predicted",38.0169371700769
"483",40,10,"10055.011625",-36.7626443042079,"Actual",0
"484",40,10,"10055.011625",-36.7626443042079,"Predicted",36.7626443042079
"485",41,10,"10055.011625",-36.7626443042079,"Actual",0
"486",41,10,"10055.011625",-36.7626443042079,"Predicted",36.7626443042079
"487",42,10,"10055.011625",662.299466807774,"Actual",720
"488",42,10,"10055.011625",662.299466807774,"Predicted",57.7005331922257
"489",43,10,"10055.011625",16.3235627243366,"Actual",72
"490",43,10,"10055.011625",16.3235627243366,"Predicted",55.6764372756634
"491",44,10,"10055.011625",-54.6468192019062,"Actual",0
"492",44,10,"10055.011625",-54.6468192019062,"Predicted",54.6468192019062
"493",45,11,"10055.011625",-53.379765867918,"Actual",6
"494",45,11,"10055.011625",-53.379765867918,"Predicted",59.379765867918
"495",46,11,"10055.011625",-38.1541149335385,"Actual",0
"496",46,11,"10055.011625",-38.1541149335385,"Predicted",38.1541149335385
"497",47,11,"10055.011625",-36.4691598706518,"Actual",0
"498",47,11,"10055.011625",-36.4691598706518,"Predicted",36.4691598706518
"499",48,11,"10055.011625",-36.4969402046899,"Actual",0
"500",48,11,"10055.011625",-36.4969402046899,"Predicted",36.4969402046899
"501",49,12,"10055.011625",-35.9619543207112,"Actual",0
"502",49,12,"10055.011625",-35.9619543207112,"Predicted",35.9619543207112
"503",50,12,"10055.011625",-35.9619543207112,"Actual",0
"504",50,12,"10055.011625",-35.9619543207112,"Predicted",35.9619543207112
"505",51,12,"10055.011625",547.641460734442,"Actual",600
"506",51,12,"10055.011625",547.641460734442,"Predicted",52.3585392655577
"507",52,12,"10055.011625",-48.9496330414857,"Actual",0
"508",52,12,"10055.011625",-48.9496330414857,"Predicted",48.9496330414857
"509",1,1,"10055.011625",-54.7667293513894,"Actual",0
"510",1,1,"10055.011625",-54.7667293513894,"Predicted",54.7667293513894
"511",3,1,"10055.012020",49.9346917780186,"Actual",96
"512",3,1,"10055.012020",49.9346917780186,"Predicted",46.0653082219814
"513",4,1,"10055.012020",-44.651297799961,"Actual",0
"514",4,1,"10055.012020",-44.651297799961,"Predicted",44.651297799961
"515",5,1,"10055.012020",118.819510760083,"Actual",168
"516",5,1,"10055.012020",118.819510760083,"Predicted",49.1804892399167
"517",6,2,"10055.012020",-46.4790638735476,"Actual",0
"518",6,2,"10055.012020",-46.4790638735476,"Predicted",46.4790638735476
"519",7,2,"10055.012020",-33.9339754874855,"Actual",10
"520",7,2,"10055.012020",-33.9339754874855,"Predicted",43.9339754874855
"521",8,2,"10055.012020",143.379935234769,"Actual",194
"522",8,2,"10055.012020",143.379935234769,"Predicted",50.6200647652309
"523",9,2,"10055.012020",-44.5784334871607,"Actual",0
"524",9,2,"10055.012020",-44.5784334871607,"Predicted",44.5784334871607
"525",10,3,"10055.012020",25.9496807734803,"Actual",72
"526",10,3,"10055.012020",25.9496807734803,"Predicted",46.0503192265197
"527",11,3,"10055.012020",21.3893928745048,"Actual",70
"528",11,3,"10055.012020",21.3893928745048,"Predicted",48.6106071254952
"529",12,3,"10055.012020",-42.6687743440744,"Actual",0
"530",12,3,"10055.012020",-42.6687743440744,"Predicted",42.6687743440744
"531",13,3,"10055.012020",61.9746104979057,"Actual",108
"532",13,3,"10055.012020",61.9746104979057,"Predicted",46.0253895020943
"533",14,4,"10055.012020",38.2834015436834,"Actual",84
"534",14,4,"10055.012020",38.2834015436834,"Predicted",45.7165984563166
"535",15,4,"10055.012020",-43.2770238400896,"Actual",0
"536",15,4,"10055.012020",-43.2770238400896,"Predicted",43.2770238400896
"537",16,4,"10055.012020",351.426690122238,"Actual",408
"538",16,4,"10055.012020",351.426690122238,"Predicted",56.5733098777617
"539",17,4,"10055.012020",6.9960889721953,"Actual",60
"540",17,4,"10055.012020",6.9960889721953,"Predicted",53.0039110278047
"541",18,5,"10055.012020",-37.4788446009095,"Actual",12
"542",18,5,"10055.012020",-37.4788446009095,"Predicted",49.4788446009095
"543",19,5,"10055.012020",-51.9923012065564,"Actual",0
"544",19,5,"10055.012020",-51.9923012065564,"Predicted",51.9923012065564
"545",20,5,"10055.012020",-40.5724561032206,"Actual",0
"546",20,5,"10055.012020",-40.5724561032206,"Predicted",40.5724561032206
"547",21,5,"10055.012020",-39.1361653259855,"Actual",0
"548",21,5,"10055.012020",-39.1361653259855,"Predicted",39.1361653259855
"549",22,5,"10055.012020",-3.72867119547011,"Actual",36
"550",22,5,"10055.012020",-3.72867119547011,"Predicted",39.7286711954701
"551",23,6,"10055.012020",-15.7277340980002,"Actual",24
"552",23,6,"10055.012020",-15.7277340980002,"Predicted",39.7277340980002
"553",24,6,"10055.012020",-39.5999258968234,"Actual",0
"554",24,6,"10055.012020",-39.5999258968234,"Predicted",39.5999258968234
"555",25,6,"10055.012020",88.806636601389,"Actual",132
"556",25,6,"10055.012020",88.806636601389,"Predicted",43.193363398611
"557",26,6,"10055.012020",-18.3686425415227,"Actual",24
"558",26,6,"10055.012020",-18.3686425415227,"Predicted",42.3686425415227
"559",27,7,"10055.012020",-41.0889048056056,"Actual",0
"560",27,7,"10055.012020",-41.0889048056056,"Predicted",41.0889048056056
"561",28,7,"10055.012020",-18.4006397969014,"Actual",24
"562",28,7,"10055.012020",-18.4006397969014,"Predicted",42.4006397969014
"563",29,7,"10055.012020",77.9018713384923,"Actual",120
"564",29,7,"10055.012020",77.9018713384923,"Predicted",42.0981286615077
"565",30,7,"10055.012020",29.2128413149105,"Actual",72
"566",30,7,"10055.012020",29.2128413149105,"Predicted",42.7871586850895
"567",31,7,"10055.012020",-42.4972998719138,"Actual",0
"568",31,7,"10055.012020",-42.4972998719138,"Predicted",42.4972998719138
"569",32,8,"10055.012020",4.72276293288736,"Actual",48
"570",32,8,"10055.012020",4.72276293288736,"Predicted",43.2772370671126
"571",33,8,"10055.012020",-40.2958202238387,"Actual",0
"572",33,8,"10055.012020",-40.2958202238387,"Predicted",40.2958202238387
"573",34,8,"10055.012020",-15.0752647679328,"Actual",24
"574",34,8,"10055.012020",-15.0752647679328,"Predicted",39.0752647679328
"575",35,8,"10055.012020",612.282787172673,"Actual",672
"576",35,8,"10055.012020",612.282787172673,"Predicted",59.7172128273274
"577",36,9,"10055.012020",-29.9376616398772,"Actual",24
"578",36,9,"10055.012020",-29.9376616398772,"Predicted",53.9376616398772
"579",37,9,"10055.012020",73.9709226392213,"Actual",132
"580",37,9,"10055.012020",73.9709226392213,"Predicted",58.0290773607787
"581",38,9,"10055.012020",-61.3157931476978,"Actual",0
"582",38,9,"10055.012020",-61.3157931476978,"Predicted",61.3157931476978
"583",39,9,"10055.012020",-40.3023742585582,"Actual",0
"584",39,9,"10055.012020",-40.3023742585582,"Predicted",40.3023742585582
"585",40,10,"10055.012020",-16.5344461945373,"Actual",24
"586",40,10,"10055.012020",-16.5344461945373,"Predicted",40.5344461945373
"587",41,10,"10055.012020",-37.2188532938182,"Actual",0
"588",41,10,"10055.012020",-37.2188532938182,"Predicted",37.2188532938182
"589",42,10,"10055.012020",545.830608227501,"Actual",600
"590",42,10,"10055.012020",545.830608227501,"Predicted",54.1693917724995
"591",43,10,"10055.012020",30.4599391785617,"Actual",84
"592",43,10,"10055.012020",30.4599391785617,"Predicted",53.5400608214383
"593",44,10,"10055.012020",-51.7878772745352,"Actual",0
"594",44,10,"10055.012020",-51.7878772745352,"Predicted",51.7878772745352
"595",45,11,"10055.012020",-55.2051610599268,"Actual",0
"596",45,11,"10055.012020",-55.2051610599268,"Predicted",55.2051610599268
"597",46,11,"10055.012020",-14.9037061532606,"Actual",24
"598",46,11,"10055.012020",-14.9037061532606,"Predicted",38.9037061532606
"599",47,11,"10055.012020",103.715694883728,"Actual",144
"600",47,11,"10055.012020",103.715694883728,"Predicted",40.2843051162717
"601",48,11,"10055.012020",-39.6246529207187,"Actual",0
"602",48,11,"10055.012020",-39.6246529207187,"Predicted",39.6246529207187
"603",49,12,"10055.012020",-39.2271662449047,"Actual",0
"604",49,12,"10055.012020",-39.2271662449047,"Predicted",39.2271662449047
"605",50,12,"10055.012020",-39.3548174174428,"Actual",0
"606",50,12,"10055.012020",-39.3548174174428,"Predicted",39.3548174174428
"607",51,12,"10055.012020",431.431054497746,"Actual",480
"608",51,12,"10055.012020",431.431054497746,"Predicted",48.5689455022538
"609",52,12,"10055.012020",-46.0222883697395,"Actual",0
"610",52,12,"10055.012020",-46.0222883697395,"Predicted",46.0222883697395
"611",1,1,"10055.012020",41.2221499985145,"Actual",96
"612",1,1,"10055.012020",41.2221499985145,"Predicted",54.7778500014855
"613",3,1,"10155.022020",-40.5921728919214,"Actual",0
"614",3,1,"10155.022020",-40.5921728919214,"Predicted",40.5921728919214
"615",4,1,"10155.022020",-40.5921728919214,"Actual",0
"616",4,1,"10155.022020",-40.5921728919214,"Predicted",40.5921728919214
"617",5,1,"10155.022020",-40.5921728919214,"Actual",0
"618",5,1,"10155.022020",-40.5921728919214,"Predicted",40.5921728919214
"619",6,2,"10155.022020",-40.1476908280848,"Actual",0
"620",6,2,"10155.022020",-40.1476908280848,"Predicted",40.1476908280848
"621",7,2,"10155.022020",2430.34983297103,"Actual",2640
"622",7,2,"10155.022020",2430.34983297103,"Predicted",209.650167028966
"623",8,2,"10155.022020",-155.900552591166,"Actual",0
"624",8,2,"10155.022020",-155.900552591166,"Predicted",155.900552591166
"625",9,2,"10155.022020",-149.96447729679,"Actual",0
"626",9,2,"10155.022020",-149.96447729679,"Predicted",149.96447729679
"627",10,3,"10155.022020",-207.354509214026,"Actual",0
"628",10,3,"10155.022020",-207.354509214026,"Predicted",207.354509214026
"629",11,3,"10155.022020",-39.7080758184362,"Actual",0
"630",11,3,"10155.022020",-39.7080758184362,"Predicted",39.7080758184362
"631",12,3,"10155.022020",4087.85331941911,"Actual",4992
"632",12,3,"10155.022020",4087.85331941911,"Predicted",904.146680580889
"633",13,3,"10155.022020",-516.39027516806,"Actual",0
"634",13,3,"10155.022020",-516.39027516806,"Predicted",516.39027516806
"635",14,4,"10155.022020",-474.588275584093,"Actual",0
"636",14,4,"10155.022020",-474.588275584093,"Predicted",474.588275584093
"637",15,4,"10155.022020",-894.246324084438,"Actual",0
"638",15,4,"10155.022020",-894.246324084438,"Predicted",894.246324084438
"639",16,4,"10155.022020",4101.26341675457,"Actual",5000
"640",16,4,"10155.022020",4101.26341675457,"Predicted",898.736583245432
"641",17,4,"10155.022020",-512.839823090274,"Actual",0
"642",17,4,"10155.022020",-512.839823090274,"Predicted",512.839823090274
"643",18,5,"10155.022020",-471.269792480357,"Actual",0
"644",18,5,"10155.022020",-471.269792480357,"Predicted",471.269792480357
"645",19,5,"10155.022020",-888.89546701768,"Actual",0
"646",19,5,"10155.022020",-888.89546701768,"Predicted",888.89546701768
"647",20,5,"10155.022020",-38.8432343693648,"Actual",0
"648",20,5,"10155.022020",-38.8432343693648,"Predicted",38.8432343693648
"649",21,5,"10155.022020",-38.8432343693648,"Actual",0
"650",21,5,"10155.022020",-38.8432343693648,"Predicted",38.8432343693648
"651",22,5,"10155.022020",-38.8432343693648,"Actual",0
"652",22,5,"10155.022020",-38.8432343693648,"Predicted",38.8432343693648
"653",23,6,"10155.022020",-38.4179030862981,"Actual",0
"654",23,6,"10155.022020",-38.4179030862981,"Predicted",38.4179030862981
"655",24,6,"10155.022020",-38.4179030862981,"Actual",0
"656",24,6,"10155.022020",-38.4179030862981,"Predicted",38.4179030862981
"657",25,6,"10155.022020",-38.4179030862981,"Actual",0
"658",25,6,"10155.022020",-38.4179030862981,"Predicted",38.4179030862981
"659",26,6,"10155.022020",160.348145681123,"Actual",204
"660",26,6,"10155.022020",160.348145681123,"Predicted",43.6518543188765
"661",27,7,"10155.022020",-42.1968489148231,"Actual",0
"662",27,7,"10155.022020",-42.1968489148231,"Predicted",42.1968489148231
"663",28,7,"10155.022020",-42.0704599522373,"Actual",0
"664",28,7,"10155.022020",-42.0704599522373,"Predicted",42.0704599522373
"665",29,7,"10155.022020",4008.93775234506,"Actual",4992
"666",29,7,"10155.022020",4008.93775234506,"Predicted",983.062247654941
"667",30,7,"10155.022020",-494.14128526255,"Actual",0
"668",30,7,"10155.022020",-494.14128526255,"Predicted",494.14128526255
"669",31,7,"10155.022020",-453.473828228604,"Actual",8
"670",31,7,"10155.022020",-453.473828228604,"Predicted",461.473828228604
"671",32,8,"10155.022020",-859.242330983859,"Actual",0
"672",32,8,"10155.022020",-859.242330983859,"Predicted",859.242330983859
"673",33,8,"10155.022020",-37.731539570395,"Actual",0
"674",33,8,"10155.022020",-37.731539570395,"Predicted",37.731539570395
"675",34,8,"10155.022020",-37.7698670350643,"Actual",0
"676",34,8,"10155.022020",-37.7698670350643,"Predicted",37.7698670350643
"677",35,8,"10155.022020",-37.5811615849631,"Actual",0
"678",35,8,"10155.022020",-37.5811615849631,"Predicted",37.5811615849631
"679",36,9,"10155.022020",-37.1696499295724,"Actual",0
"680",36,9,"10155.022020",-37.1696499295724,"Predicted",37.1696499295724
"681",37,9,"10155.022020",-37.1696499295724,"Actual",0
"682",37,9,"10155.022020",-37.1696499295724,"Predicted",37.1696499295724
"683",38,9,"10155.022020",-37.1696499295724,"Actual",0
"684",38,9,"10155.022020",-37.1696499295724,"Predicted",37.1696499295724
"685",39,9,"10155.022020",-37.1696499295724,"Actual",0
"686",39,9,"10155.022020",-37.1696499295724,"Predicted",37.1696499295724
"687",40,10,"10155.022020",-36.7626443042079,"Actual",0
"688",40,10,"10155.022020",-36.7626443042079,"Predicted",36.7626443042079
"689",41,10,"10155.022020",-36.7626443042079,"Actual",0
"690",41,10,"10155.022020",-36.7626443042079,"Predicted",36.7626443042079
"691",42,10,"10155.022020",-36.7626443042079,"Actual",0
"692",42,10,"10155.022020",-36.7626443042079,"Predicted",36.7626443042079
"693",43,10,"10155.022020",-36.7626443042079,"Actual",0
"694",43,10,"10155.022020",-36.7626443042079,"Predicted",36.7626443042079
"695",44,10,"10155.022020",-36.7626443042079,"Actual",0
"696",44,10,"10155.022020",-36.7626443042079,"Predicted",36.7626443042079
"697",45,11,"10155.022020",-36.3600953680884,"Actual",0
"698",45,11,"10155.022020",-36.3600953680884,"Predicted",36.3600953680884
"699",46,11,"10155.022020",-36.3600953680884,"Actual",0
"700",46,11,"10155.022020",-36.3600953680884,"Predicted",36.3600953680884
"701",47,11,"10155.022020",-36.3600953680884,"Actual",0
"702",47,11,"10155.022020",-36.3600953680884,"Predicted",36.3600953680884
"703",48,11,"10155.022020",-36.3600953680884,"Actual",0
"704",48,11,"10155.022020",-36.3600953680884,"Predicted",36.3600953680884
"705",49,12,"10155.022020",-35.9619543207112,"Actual",0
"706",49,12,"10155.022020",-35.9619543207112,"Predicted",35.9619543207112
"707",50,12,"10155.022020",-35.9619543207112,"Actual",0
"708",50,12,"10155.022020",-35.9619543207112,"Predicted",35.9619543207112
"709",51,12,"10155.022020",-35.9619543207112,"Actual",0
"710",51,12,"10155.022020",-35.9619543207112,"Predicted",35.9619543207112
"711",52,12,"10155.022020",-35.9619543207112,"Actual",0
"712",52,12,"10155.022020",-35.9619543207112,"Predicted",35.9619543207112
"713",1,1,"10155.022020",-40.5921728919214,"Actual",0
"714",1,1,"10155.022020",-40.5921728919214,"Predicted",40.5921728919214
"715",3,1,"154-1212",-41.3100477868427,"Actual",0
"716",3,1,"154-1212",-41.3100477868427,"Predicted",41.3100477868427
"717",4,1,"154-1212",-40.5921728919214,"Actual",0
"718",4,1,"154-1212",-40.5921728919214,"Predicted",40.5921728919214
"719",5,1,"154-1212",-17.2067221328412,"Actual",24
