"","item_no","week","sold","year_total","best_seller","year","calendar_week","calendar_year","date","wk_ending_year","month","lag1","lag2","rolling_4wk_avg"
"23292","VL-EC-PD-7790",17,0,648,0,2022,17,2022,2022-04-24,2022,4,0,0,0
"23293","VL-EC-PD-7790",18,0,648,0,2022,18,2022,2022-05-01,2022,5,0,0,0
"23294","VL-EC-PD-7790",19,0,648,0,2022,19,2022,2022-05-08,2022,5,0,0,0
"23295","VL-EC-PD-7790",20,0,648,0,2022,20,2022,2022-05-15,2022,5,0,0,0
"23296","VL-EC-PD-7790",21,0,648,0,2022,21,2022,2022-05-22,2022,5,0,0,0
"23297","VL-EC-PD-7790",22,0,648,0,2022,22,2022,2022-05-29,2022,5,0,0,0
"23298","VL-EC-PD-7790",23,0,648,0,2022,23,2022,2022-06-05,2022,6,0,0,0
"23299","VL-EC-PD-7790",24,0,648,0,2022,24,2022,2022-06-12,2022,6,0,0,0
"23300","VL-EC-PD-7790",25,72,648,0,2022,25,2022,2022-06-19,2022,6,0,0,18
"23301","VL-EC-PD-7790",26,0,648,0,2022,26,2022,2022-06-26,2022,6,72,0,18
"23302","VL-EC-PD-7790",27,0,648,0,2022,27,2022,2022-07-03,2022,7,0,72,18
"23303","VL-EC-PD-7790",28,0,648,0,2022,28,2022,2022-07-10,2022,7,0,0,18
"23304","VL-EC-PD-7790",29,72,648,0,2022,29,2022,2022-07-17,2022,7,0,0,18
"23305","VL-EC-PD-7790",30,0,648,0,2022,30,2022,2022-07-24,2022,7,72,0,18
"23306","VL-EC-PD-7790",31,0,648,0,2022,31,2022,2022-07-31,2022,7,0,72,18
"23307","VL-EC-PD-7790",32,0,648,0,2022,32,2022,2022-08-07,2022,8,0,0,18
"23308","VL-EC-PD-7790",33,72,648,0,2022,33,2022,2022-08-14,2022,8,0,0,18
"23309","VL-EC-PD-7790",34,0,648,0,2022,34,2022,2022-08-21,2022,8,72,0,18
"23310","VL-EC-PD-7790",35,0,648,0,2022,35,2022,2022-08-28,2022,8,0,72,18
"23311","VL-EC-PD-7790",36,0,648,0,2022,36,2022,2022-09-04,2022,9,0,0,18
"23312","VL-EC-PD-7790",37,0,648,0,2022,37,2022,2022-09-11,2022,9,0,0,0
"23313","VL-EC-PD-7790",38,0,648,0,2022,38,2022,2022-09-18,2022,9,0,0,0
"23314","VL-EC-PD-7790",39,0,648,0,2022,39,2022,2022-09-25,2022,9,0,0,0
"23315","VL-EC-PD-7790",40,72,648,0,2022,40,2022,2022-10-02,2022,10,0,0,18
"23316","VL-EC-PD-7790",41,0,648,0,2022,41,2022,2022-10-09,2022,10,72,0,18
"23317","VL-EC-PD-7790",42,0,648,0,2022,42,2022,2022-10-16,2022,10,0,72,18
"23318","VL-EC-PD-7790",43,72,648,0,2022,43,2022,2022-10-23,2022,10,0,0,36
"23319","VL-EC-PD-7790",44,72,648,0,2022,44,2022,2022-10-30,2022,10,72,0,36
"23320","VL-EC-PD-7790",45,72,648,0,2022,45,2022,2022-11-06,2022,11,72,72,54
"23321","VL-EC-PD-7790",46,0,648,0,2022,46,2022,2022-11-13,2022,11,72,72,54
"23322","VL-EC-PD-7790",47,0,648,0,2022,47,2022,2022-11-20,2022,11,0,72,36
"23323","VL-EC-PD-7790",48,0,648,0,2022,48,2022,2022-11-27,2022,11,0,0,18
"23324","VL-EC-PD-7790",49,0,648,0,2022,49,2022,2022-12-04,2022,12,0,0,0
"23325","VL-EC-PD-7790",50,0,648,0,2022,50,2022,2022-12-11,2022,12,0,0,0
"23326","VL-EC-PD-7790",51,0,648,0,2022,51,2022,2022-12-18,2022,12,0,0,0
"23327","VL-EC-PD-7790",52,0,648,0,2022,52,2022,2022-12-25,2022,12,0,0,0
"23328","VL-EC-PD-7790",1,0,648,0,2022,1,2023,2023-01-01,2023,1,0,0,0
"23329","VL-EC-PD-82515",0,0,10800,1,2022,52,2021,2023-12-24,2023,12,0,0,NA
"23330","VL-EC-PD-82515",1,0,10800,1,2022,1,2022,2022-01-02,2022,1,0,0,NA
"23331","VL-EC-PD-82515",2,0,10800,1,2022,2,2022,2022-01-09,2022,1,0,0,NA
"23332","VL-EC-PD-82515",3,1200,10800,1,2022,3,2022,2022-01-16,2022,1,0,0,300
"23333","VL-EC-PD-82515",4,0,10800,1,2022,4,2022,2022-01-23,2022,1,1200,0,300
"23334","VL-EC-PD-82515",5,0,10800,1,2022,5,2022,2022-01-30,2022,1,0,1200,300
"23335","VL-EC-PD-82515",6,1200,10800,1,2022,6,2022,2022-02-06,2022,2,0,0,600
"23336","VL-EC-PD-82515",7,0,10800,1,2022,7,2022,2022-02-13,2022,2,1200,0,300
"23337","VL-EC-PD-82515",8,0,10800,1,2022,8,2022,2022-02-20,2022,2,0,1200,300
"23338","VL-EC-PD-82515",9,0,10800,1,2022,9,2022,2022-02-27,2022,2,0,0,300
"23339","VL-EC-PD-82515",10,0,10800,1,2022,10,2022,2022-03-06,2022,3,0,0,0
"23340","VL-EC-PD-82515",11,0,10800,1,2022,11,2022,2022-03-13,2022,3,0,0,0
"23341","VL-EC-PD-82515",12,0,10800,1,2022,12,2022,2022-03-20,2022,3,0,0,0
"23342","VL-EC-PD-82515",13,1200,10800,1,2022,13,2022,2022-03-27,2022,3,0,0,300
"23343","VL-EC-PD-82515",14,0,10800,1,2022,14,2022,2022-04-03,2022,4,1200,0,300
"23344","VL-EC-PD-82515",15,0,10800,1,2022,15,2022,2022-04-10,2022,4,0,1200,300
"23345","VL-EC-PD-82515",16,0,10800,1,2022,16,2022,2022-04-17,2022,4,0,0,300
"23346","VL-EC-PD-82515",17,0,10800,1,2022,17,2022,2022-04-24,2022,4,0,0,0
"23347","VL-EC-PD-82515",18,0,10800,1,2022,18,2022,2022-05-01,2022,5,0,0,0
"23348","VL-EC-PD-82515",19,0,10800,1,2022,19,2022,2022-05-08,2022,5,0,0,0
"23349","VL-EC-PD-82515",20,1200,10800,1,2022,20,2022,2022-05-15,2022,5,0,0,300
"23350","VL-EC-PD-82515",21,0,10800,1,2022,21,2022,2022-05-22,2022,5,1200,0,300
"23351","VL-EC-PD-82515",22,0,10800,1,2022,22,2022,2022-05-29,2022,5,0,1200,300
"23352","VL-EC-PD-82515",23,0,10800,1,2022,23,2022,2022-06-05,2022,6,0,0,300
"23353","VL-EC-PD-82515",24,0,10800,1,2022,24,2022,2022-06-12,2022,6,0,0,0
"23354","VL-EC-PD-82515",25,0,10800,1,2022,25,2022,2022-06-19,2022,6,0,0,0
"23355","VL-EC-PD-82515",26,0,10800,1,2022,26,2022,2022-06-26,2022,6,0,0,0
"23356","VL-EC-PD-82515",27,0,10800,1,2022,27,2022,2022-07-03,2022,7,0,0,0
"23357","VL-EC-PD-82515",28,1200,10800,1,2022,28,2022,2022-07-10,2022,7,0,0,300
"23358","VL-EC-PD-82515",29,0,10800,1,2022,29,2022,2022-07-17,2022,7,1200,0,300
"23359","VL-EC-PD-82515",30,0,10800,1,2022,30,2022,2022-07-24,2022,7,0,1200,300
"23360","VL-EC-PD-82515",31,0,10800,1,2022,31,2022,2022-07-31,2022,7,0,0,300
"23361","VL-EC-PD-82515",32,0,10800,1,2022,32,2022,2022-08-07,2022,8,0,0,0
"23362","VL-EC-PD-82515",33,0,10800,1,2022,33,2022,2022-08-14,2022,8,0,0,0
"23363","VL-EC-PD-82515",34,0,10800,1,2022,34,2022,2022-08-21,2022,8,0,0,0
"23364","VL-EC-PD-82515",35,0,10800,1,2022,35,2022,2022-08-28,2022,8,0,0,0
"23365","VL-EC-PD-82515",36,0,10800,1,2022,36,2022,2022-09-04,2022,9,0,0,0
"23366","VL-EC-PD-82515",37,2400,10800,1,2022,37,2022,2022-09-11,2022,9,0,0,600
"23367","VL-EC-PD-82515",38,0,10800,1,2022,38,2022,2022-09-18,2022,9,2400,0,600
"23368","VL-EC-PD-82515",39,0,10800,1,2022,39,2022,2022-09-25,2022,9,0,2400,600
"23369","VL-EC-PD-82515",40,0,10800,1,2022,40,2022,2022-10-02,2022,10,0,0,600
"23370","VL-EC-PD-82515",41,0,10800,1,2022,41,2022,2022-10-09,2022,10,0,0,0
"23371","VL-EC-PD-82515",42,0,10800,1,2022,42,2022,2022-10-16,2022,10,0,0,0
"23372","VL-EC-PD-82515",43,0,10800,1,2022,43,2022,2022-10-23,2022,10,0,0,0
"23373","VL-EC-PD-82515",44,2400,10800,1,2022,44,2022,2022-10-30,2022,10,0,0,600
"23374","VL-EC-PD-82515",45,0,10800,1,2022,45,2022,2022-11-06,2022,11,2400,0,600
"23375","VL-EC-PD-82515",46,0,10800,1,2022,46,2022,2022-11-13,2022,11,0,2400,600
"23376","VL-EC-PD-82515",47,0,10800,1,2022,47,2022,2022-11-20,2022,11,0,0,600
"23377","VL-EC-PD-82515",48,0,10800,1,2022,48,2022,2022-11-27,2022,11,0,0,0
"23378","VL-EC-PD-82515",49,0,10800,1,2022,49,2022,2022-12-04,2022,12,0,0,0
"23379","VL-EC-PD-82515",50,0,10800,1,2022,50,2022,2022-12-11,2022,12,0,0,0
"23380","VL-EC-PD-82515",51,0,10800,1,2022,51,2022,2022-12-18,2022,12,0,0,0
"23381","VL-EC-PD-82515",52,0,10800,1,2022,52,2022,2022-12-25,2022,12,0,0,0
"23382","VL-EC-PD-82515",1,0,10800,1,2022,1,2023,2023-01-01,2023,1,0,0,0
"23383","VL05-1111",0,0,1359,0,2022,52,2021,2023-12-24,2023,12,0,0,NA
"23384","VL05-1111",1,0,1359,0,2022,1,2022,2022-01-02,2022,1,0,0,NA
"23385","VL05-1111",2,0,1359,0,2022,2,2022,2022-01-09,2022,1,0,0,NA
"23386","VL05-1111",3,0,1359,0,2022,3,2022,2022-01-16,2022,1,0,0,0
"23387","VL05-1111",4,0,1359,0,2022,4,2022,2022-01-23,2022,1,0,0,0
"23388","VL05-1111",5,0,1359,0,2022,5,2022,2022-01-30,2022,1,0,0,0
"23389","VL05-1111",6,48,1359,0,2022,6,2022,2022-02-06,2022,2,0,0,12
"23390","VL05-1111",7,0,1359,0,2022,7,2022,2022-02-13,2022,2,48,0,12
"23391","VL05-1111",8,0,1359,0,2022,8,2022,2022-02-20,2022,2,0,48,12
"23392","VL05-1111",9,40,1359,0,2022,9,2022,2022-02-27,2022,2,0,0,22
"23393","VL05-1111",10,0,1359,0,2022,10,2022,2022-03-06,2022,3,40,0,10
"23394","VL05-1111",11,37,1359,0,2022,11,2022,2022-03-13,2022,3,0,40,19.25
"23395","VL05-1111",12,0,1359,0,2022,12,2022,2022-03-20,2022,3,37,0,19.25
"23396","VL05-1111",13,0,1359,0,2022,13,2022,2022-03-27,2022,3,0,37,9.25
"23397","VL05-1111",14,0,1359,0,2022,14,2022,2022-04-03,2022,4,0,0,9.25
"23398","VL05-1111",15,100,1359,0,2022,15,2022,2022-04-10,2022,4,0,0,25
"23399","VL05-1111",16,0,1359,0,2022,16,2022,2022-04-17,2022,4,100,0,25
"23400","VL05-1111",17,0,1359,0,2022,17,2022,2022-04-24,2022,4,0,100,25
"23401","VL05-1111",18,0,1359,0,2022,18,2022,2022-05-01,2022,5,0,0,25
"23402","VL05-1111",19,20,1359,0,2022,19,2022,2022-05-08,2022,5,0,0,5
"23403","VL05-1111",20,100,1359,0,2022,20,2022,2022-05-15,2022,5,20,0,30
"23404","VL05-1111",21,0,1359,0,2022,21,2022,2022-05-22,2022,5,100,20,30
"23405","VL05-1111",22,150,1359,0,2022,22,2022,2022-05-29,2022,5,0,100,67.5
"23406","VL05-1111",23,0,1359,0,2022,23,2022,2022-06-05,2022,6,150,0,62.5
"23407","VL05-1111",24,0,1359,0,2022,24,2022,2022-06-12,2022,6,0,150,37.5
"23408","VL05-1111",25,0,1359,0,2022,25,2022,2022-06-19,2022,6,0,0,37.5
"23409","VL05-1111",26,0,1359,0,2022,26,2022,2022-06-26,2022,6,0,0,0
"23410","VL05-1111",27,0,1359,0,2022,27,2022,2022-07-03,2022,7,0,0,0
"23411","VL05-1111",28,0,1359,0,2022,28,2022,2022-07-10,2022,7,0,0,0
"23412","VL05-1111",29,129,1359,0,2022,29,2022,2022-07-17,2022,7,0,0,32.25
"23413","VL05-1111",30,0,1359,0,2022,30,2022,2022-07-24,2022,7,129,0,32.25
"23414","VL05-1111",31,0,1359,0,2022,31,2022,2022-07-31,2022,7,0,129,32.25
"23415","VL05-1111",32,0,1359,0,2022,32,2022,2022-08-07,2022,8,0,0,32.25
"23416","VL05-1111",33,0,1359,0,2022,33,2022,2022-08-14,2022,8,0,0,0
"23417","VL05-1111",34,0,1359,0,2022,34,2022,2022-08-21,2022,8,0,0,0
"23418","VL05-1111",35,164,1359,0,2022,35,2022,2022-08-28,2022,8,0,0,41
"23419","VL05-1111",36,0,1359,0,2022,36,2022,2022-09-04,2022,9,164,0,41
"23420","VL05-1111",37,172,1359,0,2022,37,2022,2022-09-11,2022,9,0,164,84
"23421","VL05-1111",38,0,1359,0,2022,38,2022,2022-09-18,2022,9,172,0,84
"23422","VL05-1111",39,100,1359,0,2022,39,2022,2022-09-25,2022,9,0,172,68
"23423","VL05-1111",40,0,1359,0,2022,40,2022,2022-10-02,2022,10,100,0,68
"23424","VL05-1111",41,0,1359,0,2022,41,2022,2022-10-09,2022,10,0,100,25
"23425","VL05-1111",42,0,1359,0,2022,42,2022,2022-10-16,2022,10,0,0,25
"23426","VL05-1111",43,0,1359,0,2022,43,2022,2022-10-23,2022,10,0,0,0
"23427","VL05-1111",44,299,1359,0,2022,44,2022,2022-10-30,2022,10,0,0,74.75
"23428","VL05-1111",45,0,1359,0,2022,45,2022,2022-11-06,2022,11,299,0,74.75
"23429","VL05-1111",46,0,1359,0,2022,46,2022,2022-11-13,2022,11,0,299,74.75
"23430","VL05-1111",47,0,1359,0,2022,47,2022,2022-11-20,2022,11,0,0,74.75
"23431","VL05-1111",48,0,1359,0,2022,48,2022,2022-11-27,2022,11,0,0,0
"23432","VL05-1111",49,0,1359,0,2022,49,2022,2022-12-04,2022,12,0,0,0
"23433","VL05-1111",50,0,1359,0,2022,50,2022,2022-12-11,2022,12,0,0,0
"23434","VL05-1111",51,0,1359,0,2022,51,2022,2022-12-18,2022,12,0,0,0
"23435","VL05-1111",52,0,1359,0,2022,52,2022,2022-12-25,2022,12,0,0,0
"23436","VL05-1111",1,0,1359,0,2022,1,2023,2023-01-01,2023,1,0,0,0
"23437","VL05-412412",0,0,1482,0,2022,52,2021,2023-12-24,2023,12,0,0,NA
"23438","VL05-412412",1,100,1482,0,2022,1,2022,2022-01-02,2022,1,0,0,NA
"23439","VL05-412412",2,0,1482,0,2022,2,2022,2022-01-09,2022,1,100,0,NA
"23440","VL05-412412",3,0,1482,0,2022,3,2022,2022-01-16,2022,1,0,100,25
"23441","VL05-412412",4,0,1482,0,2022,4,2022,2022-01-23,2022,1,0,0,25
"23442","VL05-412412",5,0,1482,0,2022,5,2022,2022-01-30,2022,1,0,0,0
"23443","VL05-412412",6,0,1482,0,2022,6,2022,2022-02-06,2022,2,0,0,0
"23444","VL05-412412",7,0,1482,0,2022,7,2022,2022-02-13,2022,2,0,0,0
"23445","VL05-412412",8,0,1482,0,2022,8,2022,2022-02-20,2022,2,0,0,0
"23446","VL05-412412",9,75,1482,0,2022,9,2022,2022-02-27,2022,2,0,0,18.75
"23447","VL05-412412",10,0,1482,0,2022,10,2022,2022-03-06,2022,3,75,0,18.75
"23448","VL05-412412",11,26,1482,0,2022,11,2022,2022-03-13,2022,3,0,75,25.25
"23449","VL05-412412",12,0,1482,0,2022,12,2022,2022-03-20,2022,3,26,0,25.25
"23450","VL05-412412",13,0,1482,0,2022,13,2022,2022-03-27,2022,3,0,26,6.5
"23451","VL05-412412",14,0,1482,0,2022,14,2022,2022-04-03,2022,4,0,0,6.5
"23452","VL05-412412",15,0,1482,0,2022,15,2022,2022-04-10,2022,4,0,0,0
"23453","VL05-412412",16,0,1482,0,2022,16,2022,2022-04-17,2022,4,0,0,0
"23454","VL05-412412",17,50,1482,0,2022,17,2022,2022-04-24,2022,4,0,0,12.5
"23455","VL05-412412",18,0,1482,0,2022,18,2022,2022-05-01,2022,5,50,0,12.5
"23456","VL05-412412",19,100,1482,0,2022,19,2022,2022-05-08,2022,5,0,50,37.5
"23457","VL05-412412",20,0,1482,0,2022,20,2022,2022-05-15,2022,5,100,0,37.5
"23458","VL05-412412",21,0,1482,0,2022,21,2022,2022-05-22,2022,5,0,100,25
"23459","VL05-412412",22,0,1482,0,2022,22,2022,2022-05-29,2022,5,0,0,25
"23460","VL05-412412",23,0,1482,0,2022,23,2022,2022-06-05,2022,6,0,0,0
"23461","VL05-412412",24,100,1482,0,2022,24,2022,2022-06-12,2022,6,0,0,25
"23462","VL05-412412",25,0,1482,0,2022,25,2022,2022-06-19,2022,6,100,0,25
"23463","VL05-412412",26,0,1482,0,2022,26,2022,2022-06-26,2022,6,0,100,25
"23464","VL05-412412",27,0,1482,0,2022,27,2022,2022-07-03,2022,7,0,0,25
"23465","VL05-412412",28,200,1482,0,2022,28,2022,2022-07-10,2022,7,0,0,50
"23466","VL05-412412",29,0,1482,0,2022,29,2022,2022-07-17,2022,7,200,0,50
"23467","VL05-412412",30,0,1482,0,2022,30,2022,2022-07-24,2022,7,0,200,50
"23468","VL05-412412",31,0,1482,0,2022,31,2022,2022-07-31,2022,7,0,0,50
"23469","VL05-412412",32,0,1482,0,2022,32,2022,2022-08-07,2022,8,0,0,0
"23470","VL05-412412",33,0,1482,0,2022,33,2022,2022-08-14,2022,8,0,0,0
"23471","VL05-412412",34,0,1482,0,2022,34,2022,2022-08-21,2022,8,0,0,0
"23472","VL05-412412",35,0,1482,0,2022,35,2022,2022-08-28,2022,8,0,0,0
"23473","VL05-412412",36,124,1482,0,2022,36,2022,2022-09-04,2022,9,0,0,31
"23474","VL05-412412",37,0,1482,0,2022,37,2022,2022-09-11,2022,9,124,0,31
"23475","VL05-412412",38,0,1482,0,2022,38,2022,2022-09-18,2022,9,0,124,31
"23476","VL05-412412",39,100,1482,0,2022,39,2022,2022-09-25,2022,9,0,0,56
"23477","VL05-412412",40,0,1482,0,2022,40,2022,2022-10-02,2022,10,100,0,25
"23478","VL05-412412",41,0,1482,0,2022,41,2022,2022-10-09,2022,10,0,100,25
"23479","VL05-412412",42,0,1482,0,2022,42,2022,2022-10-16,2022,10,0,0,25
"23480","VL05-412412",43,0,1482,0,2022,43,2022,2022-10-23,2022,10,0,0,0
"23481","VL05-412412",44,0,1482,0,2022,44,2022,2022-10-30,2022,10,0,0,0
"23482","VL05-412412",45,607,1482,0,2022,45,2022,2022-11-06,2022,11,0,0,151.75
"23483","VL05-412412",46,0,1482,0,2022,46,2022,2022-11-13,2022,11,607,0,151.75
"23484","VL05-412412",47,0,1482,0,2022,47,2022,2022-11-20,2022,11,0,607,151.75
"23485","VL05-412412",48,0,1482,0,2022,48,2022,2022-11-27,2022,11,0,0,151.75
"23486","VL05-412412",49,0,1482,0,2022,49,2022,2022-12-04,2022,12,0,0,0
"23487","VL05-412412",50,0,1482,0,2022,50,2022,2022-12-11,2022,12,0,0,0
"23488","VL05-412412",51,0,1482,0,2022,51,2022,2022-12-18,2022,12,0,0,0
"23489","VL05-412412",52,0,1482,0,2022,52,2022,2022-12-25,2022,12,0,0,0
"23490","VL05-412412",1,0,1482,0,2022,1,2023,2023-01-01,2023,1,0,0,0
"23491","VL05-612612",0,0,647,0,2022,52,2021,2023-12-24,2023,12,0,0,NA
"23492","VL05-612612",1,0,647,0,2022,1,2022,2022-01-02,2022,1,0,0,NA
"23493","VL05-612612",2,0,647,0,2022,2,2022,2022-01-09,2022,1,0,0,NA
"23494","VL05-612612",3,0,647,0,2022,3,2022,2022-01-16,2022,1,0,0,0
"23495","VL05-612612",4,0,647,0,2022,4,2022,2022-01-23,2022,1,0,0,0
"23496","VL05-612612",5,25,647,0,2022,5,2022,2022-01-30,2022,1,0,0,6.25
"23497","VL05-612612",6,0,647,0,2022,6,2022,2022-02-06,2022,2,25,0,6.25
"23498","VL05-612612",7,0,647,0,2022,7,2022,2022-02-13,2022,2,0,25,6.25
"23499","VL05-612612",8,0,647,0,2022,8,2022,2022-02-20,2022,2,0,0,6.25
"23500","VL05-612612",9,0,647,0,2022,9,2022,2022-02-27,2022,2,0,0,0
"23501","VL05-612612",10,0,647,0,2022,10,2022,2022-03-06,2022,3,0,0,0
"23502","VL05-612612",11,11,647,0,2022,11,2022,2022-03-13,2022,3,0,0,2.75
"23503","VL05-612612",12,0,647,0,2022,12,2022,2022-03-20,2022,3,11,0,2.75
"23504","VL05-612612",13,0,647,0,2022,13,2022,2022-03-27,2022,3,0,11,2.75
"23505","VL05-612612",14,0,647,0,2022,14,2022,2022-04-03,2022,4,0,0,2.75
"23506","VL05-612612",15,20,647,0,2022,15,2022,2022-04-10,2022,4,0,0,5
"23507","VL05-612612",16,0,647,0,2022,16,2022,2022-04-17,2022,4,20,0,5
"23508","VL05-612612",17,0,647,0,2022,17,2022,2022-04-24,2022,4,0,20,5
"23509","VL05-612612",18,0,647,0,2022,18,2022,2022-05-01,2022,5,0,0,5
"23510","VL05-612612",19,0,647,0,2022,19,2022,2022-05-08,2022,5,0,0,0
"23511","VL05-612612",20,0,647,0,2022,20,2022,2022-05-15,2022,5,0,0,0
"23512","VL05-612612",21,0,647,0,2022,21,2022,2022-05-22,2022,5,0,0,0
"23513","VL05-612612",22,0,647,0,2022,22,2022,2022-05-29,2022,5,0,0,0
"23514","VL05-612612",23,4,647,0,2022,23,2022,2022-06-05,2022,6,0,0,1
"23515","VL05-612612",24,20,647,0,2022,24,2022,2022-06-12,2022,6,4,0,6
"23516","VL05-612612",25,0,647,0,2022,25,2022,2022-06-19,2022,6,20,4,6
"23517","VL05-612612",26,0,647,0,2022,26,2022,2022-06-26,2022,6,0,20,6
"23518","VL05-612612",27,0,647,0,2022,27,2022,2022-07-03,2022,7,0,0,5
"23519","VL05-612612",28,0,647,0,2022,28,2022,2022-07-10,2022,7,0,0,0
"23520","VL05-612612",29,0,647,0,2022,29,2022,2022-07-17,2022,7,0,0,0
"23521","VL05-612612",30,0,647,0,2022,30,2022,2022-07-24,2022,7,0,0,0
"23522","VL05-612612",31,0,647,0,2022,31,2022,2022-07-31,2022,7,0,0,0
"23523","VL05-612612",32,0,647,0,2022,32,2022,2022-08-07,2022,8,0,0,0
"23524","VL05-612612",33,0,647,0,2022,33,2022,2022-08-14,2022,8,0,0,0
"23525","VL05-612612",34,0,647,0,2022,34,2022,2022-08-21,2022,8,0,0,0
"23526","VL05-612612",35,27,647,0,2022,35,2022,2022-08-28,2022,8,0,0,6.75
"23527","VL05-612612",36,0,647,0,2022,36,2022,2022-09-04,2022,9,27,0,6.75
"23528","VL05-612612",37,259,647,0,2022,37,2022,2022-09-11,2022,9,0,27,71.5
"23529","VL05-612612",38,0,647,0,2022,38,2022,2022-09-18,2022,9,259,0,71.5
"23530","VL05-612612",39,0,647,0,2022,39,2022,2022-09-25,2022,9,0,259,64.75
"23531","VL05-612612",40,0,647,0,2022,40,2022,2022-10-02,2022,10,0,0,64.75
"23532","VL05-612612",41,0,647,0,2022,41,2022,2022-10-09,2022,10,0,0,0
"23533","VL05-612612",42,0,647,0,2022,42,2022,2022-10-16,2022,10,0,0,0
"23534","VL05-612612",43,0,647,0,2022,43,2022,2022-10-23,2022,10,0,0,0
"23535","VL05-612612",44,188,647,0,2022,44,2022,2022-10-30,2022,10,0,0,47
"23536","VL05-612612",45,93,647,0,2022,45,2022,2022-11-06,2022,11,188,0,70.25
"23537","VL05-612612",46,0,647,0,2022,46,2022,2022-11-13,2022,11,93,188,70.25
"23538","VL05-612612",47,0,647,0,2022,47,2022,2022-11-20,2022,11,0,93,70.25
"23539","VL05-612612",48,0,647,0,2022,48,2022,2022-11-27,2022,11,0,0,23.25
"23540","VL05-612612",49,0,647,0,2022,49,2022,2022-12-04,2022,12,0,0,0
"23541","VL05-612612",50,0,647,0,2022,50,2022,2022-12-11,2022,12,0,0,0
"23542","VL05-612612",51,0,647,0,2022,51,2022,2022-12-18,2022,12,0,0,0
"23543","VL05-612612",52,0,647,0,2022,52,2022,2022-12-25,2022,12,0,0,0
"23544","VL05-612612",1,0,647,0,2022,1,2023,2023-01-01,2023,1,0,0,0
"23545","VL05-812812",0,0,1230,0,2022,52,2021,2023-12-24,2023,12,0,0,NA
"23546","VL05-812812",1,0,1230,0,2022,1,2022,2022-01-02,2022,1,0,0,NA
"23547","VL05-812812",2,0,1230,0,2022,2,2022,2022-01-09,2022,1,0,0,NA
"23548","VL05-812812",3,0,1230,0,2022,3,2022,2022-01-16,2022,1,0,0,0
"23549","VL05-812812",4,0,1230,0,2022,4,2022,2022-01-23,2022,1,0,0,0
"23550","VL05-812812",5,0,1230,0,2022,5,2022,2022-01-30,2022,1,0,0,0
"23551","VL05-812812",6,0,1230,0,2022,6,2022,2022-02-06,2022,2,0,0,0
"23552","VL05-812812",7,0,1230,0,2022,7,2022,2022-02-13,2022,2,0,0,0
"23553","VL05-812812",8,0,1230,0,2022,8,2022,2022-02-20,2022,2,0,0,0
"23554","VL05-812812",9,150,1230,0,2022,9,2022,2022-02-27,2022,2,0,0,37.5
"23555","VL05-812812",10,0,1230,0,2022,10,2022,2022-03-06,2022,3,150,0,37.5
"23556","VL05-812812",11,0,1230,0,2022,11,2022,2022-03-13,2022,3,0,150,37.5
"23557","VL05-812812",12,0,1230,0,2022,12,2022,2022-03-20,2022,3,0,0,37.5
"23558","VL05-812812",13,0,1230,0,2022,13,2022,2022-03-27,2022,3,0,0,0
"23559","VL05-812812",14,0,1230,0,2022,14,2022,2022-04-03,2022,4,0,0,0
"23560","VL05-812812",15,0,1230,0,2022,15,2022,2022-04-10,2022,4,0,0,0
"23561","VL05-812812",16,0,1230,0,2022,16,2022,2022-04-17,2022,4,0,0,0
"23562","VL05-812812",17,40,1230,0,2022,17,2022,2022-04-24,2022,4,0,0,10
"23563","VL05-812812",18,0,1230,0,2022,18,2022,2022-05-01,2022,5,40,0,10
"23564","VL05-812812",19,0,1230,0,2022,19,2022,2022-05-08,2022,5,0,40,10
"23565","VL05-812812",20,50,1230,0,2022,20,2022,2022-05-15,2022,5,0,0,22.5
"23566","VL05-812812",21,50,1230,0,2022,21,2022,2022-05-22,2022,5,50,0,25
"23567","VL05-812812",22,0,1230,0,2022,22,2022,2022-05-29,2022,5,50,50,25
"23568","VL05-812812",23,0,1230,0,2022,23,2022,2022-06-05,2022,6,0,50,25
"23569","VL05-812812",24,0,1230,0,2022,24,2022,2022-06-12,2022,6,0,0,12.5
"23570","VL05-812812",25,0,1230,0,2022,25,2022,2022-06-19,2022,6,0,0,0
"23571","VL05-812812",26,0,1230,0,2022,26,2022,2022-06-26,2022,6,0,0,0
"23572","VL05-812812",27,0,1230,0,2022,27,2022,2022-07-03,2022,7,0,0,0
"23573","VL05-812812",28,0,1230,0,2022,28,2022,2022-07-10,2022,7,0,0,0
"23574","VL05-812812",29,0,1230,0,2022,29,2022,2022-07-17,2022,7,0,0,0
"23575","VL05-812812",30,0,1230,0,2022,30,2022,2022-07-24,2022,7,0,0,0
"23576","VL05-812812",31,130,1230,0,2022,31,2022,2022-07-31,2022,7,0,0,32.5
"23577","VL05-812812",32,0,1230,0,2022,32,2022,2022-08-07,2022,8,130,0,32.5
"23578","VL05-812812",33,0,1230,0,2022,33,2022,2022-08-14,2022,8,0,130,32.5
"23579","VL05-812812",34,0,1230,0,2022,34,2022,2022-08-21,2022,8,0,0,32.5
"23580","VL05-812812",35,0,1230,0,2022,35,2022,2022-08-28,2022,8,0,0,0
"23581","VL05-812812",36,0,1230,0,2022,36,2022,2022-09-04,2022,9,0,0,0
"23582","VL05-812812",37,560,1230,0,2022,37,2022,2022-09-11,2022,9,0,0,140
